ID;Reference_paper_number;Country;State;Municipality;Study_location;Latitude;Longitude;Precision;Size_ha;Temperature;Altitude;Annual_rainfall;Vegetation_type;Protect_area;Matrix;Reference;Publication_year;Type_of_publication;Month_start;Year_start;Month_finish;Year_finish;Total_of_months;Sampling_habitat;Effort;Effort_method;Method;Order;Genus_on_paper;Species_name_on_paper;Actual_species_Name;Number_of_record;Density(groups/km2);Density(ind/km2);Density(ind/km10);Abundance(%);Abudance_relative;Abundance(10/km);Voucher_Specimens
AML93;52;Brazil;espirito_santo;Santa Teresa;Santa Lucia Biological Station;-19,96;-40,54;not_precise;600-800;19.9;550-8,9666750;1868;Montane and Submontane Rainy Forest;yes;NA;Passamani, M., Mendes, S.L. and Chiarello, A.G. (2000). Non-volant mammals of the Estacao Biologica de Santa Lucia and adjacent areas of Santa Teresa, Espirito Santo, Brazil. Bol. Mus. Biol. Mello Leitao 11, 201-214.;2000;Article;March;1998;February;1990;11;Interior;120;kilometers;line_transect;Primates;Sapajus;Sapajus apella;Sapajus apella;NA;NA;NA;NA;NA;NA;NA;NA
AML93;52;Brazil;espirito_santo;Santa Teresa;Santa Lucia Biological Station;-19,96;-40,54;not_precise;600-800;19.9;550-8,9666750;1868;Montane and Submontane Rainy Forest;yes;NA;Passamani, M., Mendes, S.L. and Chiarello, A.G. (2000). Non-volant mammals of the Estacao Biologica de Santa Lucia and adjacent areas of Santa Teresa, Espirito Santo, Brazil. Bol. Mus. Biol. Mello Leitao 11, 201-214.;2000;Article;March;1998;February;1990;11;Interior;120;kilometers;line_transect;Carnivora;Cerdocyon;Cerdocyon thous;Cerdocyon thous;NA;NA;NA;NA;NA;NA;NA;NA
AML93;52;Brazil;espirito_santo;Santa Teresa;Santa Lucia Biological Station;-19,96;-40,54;not_precise;600-800;19.9;550-8,9666750;1868;Montane and Submontane Rainy Forest;yes;NA;Passamani, M., Mendes, S.L. and Chiarello, A.G. (2000). Non-volant mammals of the Estacao Biologica de Santa Lucia and adjacent areas of Santa Teresa, Espirito Santo, Brazil. Bol. Mus. Biol. Mello Leitao 11, 201-214.;2000;Article;March;1998;February;1990;11;Interior;120;kilometers;line_transect;Carnivora;Nasua;Nasua nasua;Nasua nasua;NA;NA;NA;NA;NA;NA;NA;NA
AML93;52;Brazil;espirito_santo;Santa Teresa;Santa Lucia Biological Station;-19,96;-40,54;not_precise;600-800;19.9;550-8,9666750;1868;Montane and Submontane Rainy Forest;yes;NA;Passamani, M., Mendes, S.L. and Chiarello, A.G. (2000). Non-volant mammals of the Estacao Biologica de Santa Lucia and adjacent areas of Santa Teresa, Espirito Santo, Brazil. Bol. Mus. Biol. Mello Leitao 11, 201-214.;2000;Article;March;1998;February;1990;11;Interior;120;kilometers;line_transect;Carnivora;Potos;Potos flavus;Potos flavus;NA;NA;NA;NA;NA;NA;NA;NA
AML93;52;Brazil;espirito_santo;Santa Teresa;Santa Lucia Biological Station;-19,96;-40,54;not_precise;600-800;19.9;550-8,9666750;1868;Montane and Submontane Rainy Forest;yes;NA;Passamani, M., Mendes, S.L. and Chiarello, A.G. (2000). Non-volant mammals of the Estacao Biologica de Santa Lucia and adjacent areas of Santa Teresa, Espirito Santo, Brazil. Bol. Mus. Biol. Mello Leitao 11, 201-214.;2000;Article;March;1998;February;1990;11;Interior;120;kilometers;line_transect;Primates;Callithrix;Callithrix geoffroyi;Callithrix geoffroyi;NA;NA;NA;NA;NA;NA;NA;NA
AML93;52;Brazil;espirito_santo;Santa Teresa;Santa Lucia Biological Station;-19,96;-40,54;not_precise;600-800;19.9;550-8,9666750;1868;Montane and Submontane Rainy Forest;yes;NA;Passamani, M., Mendes, S.L. and Chiarello, A.G. (2000). Non-volant mammals of the Estacao Biologica de Santa Lucia and adjacent areas of Santa Teresa, Espirito Santo, Brazil. Bol. Mus. Biol. Mello Leitao 11, 201-214.;2000;Article;March;1998;February;1990;11;Interior;120;kilometers;line_transect;Primates;Callithrix;Callithrix flaviceps;Callithrix flaviceps;NA;NA;NA;NA;NA;NA;NA;NA
AML93;52;Brazil;espirito_santo;Santa Teresa;Santa Lucia Biological Station;-19,96;-40,54;not_precise;600-800;19.9;550-8,9666750;1868;Montane and Submontane Rainy Forest;yes;NA;Passamani, M., Mendes, S.L. and Chiarello, A.G. (2000). Non-volant mammals of the Estacao Biologica de Santa Lucia and adjacent areas of Santa Teresa, Espirito Santo, Brazil. Bol. Mus. Biol. Mello Leitao 11, 201-214.;2000;Article;March;1998;February;1990;11;Interior;120;kilometers;line_transect;Carnivora;Procyon;Procyon cancrivorus;Procyon cancrivorus;NA;NA;NA;NA;NA;NA;NA;NA
AML93;52;Brazil;espirito_santo;Santa Teresa;Santa Lucia Biological Station;-19,96;-40,54;not_precise;600-800;19.9;550-8,9666750;1868;Montane and Submontane Rainy Forest;yes;NA;Passamani, M., Mendes, S.L. and Chiarello, A.G. (2000). Non-volant mammals of the Estacao Biologica de Santa Lucia and adjacent areas of Santa Teresa, Espirito Santo, Brazil. Bol. Mus. Biol. Mello Leitao 11, 201-214.;2000;Article;March;1998;February;1990;11;Interior;120;kilometers;line_transect;Carnivora;Eira;Eira barbara;Eira barbara;NA;NA;NA;NA;NA;NA;NA;NA
AML93;52;Brazil;espirito_santo;Santa Teresa;Santa Lucia Biological Station;-19,96;-40,54;not_precise;600-800;19.9;550-8,9666750;1868;Montane and Submontane Rainy Forest;yes;NA;Passamani, M., Mendes, S.L. and Chiarello, A.G. (2000). Non-volant mammals of the Estacao Biologica de Santa Lucia and adjacent areas of Santa Teresa, Espirito Santo, Brazil. Bol. Mus. Biol. Mello Leitao 11, 201-214.;2000;Article;March;1998;February;1990;11;Interior;120;kilometers;line_transect;Carnivora;Galictis;Galictis sp.;Galictis sp.;NA;NA;NA;NA;NA;NA;NA;NA
AML93;52;Brazil;espirito_santo;Santa Teresa;Santa Lucia Biological Station;-19,96;-40,54;not_precise;600-800;19.9;550-8,9666750;1868;Montane and Submontane Rainy Forest;yes;NA;Passamani, M., Mendes, S.L. and Chiarello, A.G. (2000). Non-volant mammals of the Estacao Biologica de Santa Lucia and adjacent areas of Santa Teresa, Espirito Santo, Brazil. Bol. Mus. Biol. Mello Leitao 11, 201-214.;2000;Article;March;1998;February;1990;11;Interior;120;kilometers;line_transect;Carnivora;Lontra;Lontra longicaudis;Lontra longicaudis;NA;NA;NA;NA;NA;NA;NA;NA
AML93;52;Brazil;espirito_santo;Santa Teresa;Santa Lucia Biological Station;-19,96;-40,54;not_precise;600-800;19.9;550-8,9666750;1868;Montane and Submontane Rainy Forest;yes;NA;Passamani, M., Mendes, S.L. and Chiarello, A.G. (2000). Non-volant mammals of the Estacao Biologica de Santa Lucia and adjacent areas of Santa Teresa, Espirito Santo, Brazil. Bol. Mus. Biol. Mello Leitao 11, 201-214.;2000;Article;March;1998;February;1990;11;Interior;120;kilometers;line_transect;Carnivora;Leopardus;Leopardus tigrinus;Leopardus tigrinus;NA;NA;NA;NA;NA;NA;NA;NA
AML93;52;Brazil;espirito_santo;Santa Teresa;Santa Lucia Biological Station;-19,96;-40,54;not_precise;600-800;19.9;550-8,9666750;1868;Montane and Submontane Rainy Forest;yes;NA;Passamani, M., Mendes, S.L. and Chiarello, A.G. (2000). Non-volant mammals of the Estacao Biologica de Santa Lucia and adjacent areas of Santa Teresa, Espirito Santo, Brazil. Bol. Mus. Biol. Mello Leitao 11, 201-214.;2000;Article;March;1998;February;1990;11;Interior;120;kilometers;line_transect;Carnivora;Leopardus;Leopardus pardalis;Leopardus pardalis;NA;NA;NA;NA;NA;NA;NA;NA
AML93;52;Brazil;espirito_santo;Santa Teresa;Santa Lucia Biological Station;-19,96;-40,54;not_precise;600-800;19.9;550-8,9666750;1868;Montane and Submontane Rainy Forest;yes;NA;Passamani, M., Mendes, S.L. and Chiarello, A.G. (2000). Non-volant mammals of the Estacao Biologica de Santa Lucia and adjacent areas of Santa Teresa, Espirito Santo, Brazil. Bol. Mus. Biol. Mello Leitao 11, 201-214.;2000;Article;March;1998;February;1990;11;Interior;120;kilometers;line_transect;Carnivora;Puma;Puma concolor;Puma concolor;NA;NA;NA;NA;NA;NA;NA;NA
AML93;52;Brazil;espirito_santo;Santa Teresa;Santa Lucia Biological Station;-19,96;-40,54;not_precise;600-800;19.9;550-8,9666750;1868;Montane and Submontane Rainy Forest;yes;NA;Passamani, M., Mendes, S.L. and Chiarello, A.G. (2000). Non-volant mammals of the Estacao Biologica de Santa Lucia and adjacent areas of Santa Teresa, Espirito Santo, Brazil. Bol. Mus. Biol. Mello Leitao 11, 201-214.;2000;Article;March;1998;February;1990;11;Interior;120;kilometers;line_transect;Perissodactyla;Tapirus;Tapirus terrestris;Tapirus terrestris;NA;NA;NA;NA;NA;NA;NA;NA
AML93;52;Brazil;espirito_santo;Santa Teresa;Santa Lucia Biological Station;-19,96;-40,54;not_precise;600-800;19.9;550-8,9666750;1868;Montane and Submontane Rainy Forest;yes;NA;Passamani, M., Mendes, S.L. and Chiarello, A.G. (2000). Non-volant mammals of the Estacao Biologica de Santa Lucia and adjacent areas of Santa Teresa, Espirito Santo, Brazil. Bol. Mus. Biol. Mello Leitao 11, 201-214.;2000;Article;March;1998;February;1990;11;Interior;120;kilometers;line_transect;Artiodactyla;Mazama;Mazama americana;Mazama americana;NA;NA;NA;NA;NA;NA;NA;NA
AML93;52;Brazil;espirito_santo;Santa Teresa;Santa Lucia Biological Station;-19,96;-40,54;not_precise;600-800;19.9;550-8,9666750;1868;Montane and Submontane Rainy Forest;yes;NA;Passamani, M., Mendes, S.L. and Chiarello, A.G. (2000). Non-volant mammals of the Estacao Biologica de Santa Lucia and adjacent areas of Santa Teresa, Espirito Santo, Brazil. Bol. Mus. Biol. Mello Leitao 11, 201-214.;2000;Article;March;1998;February;1990;11;Interior;120;kilometers;line_transect;Artiodactyla;Pecari;Pecari tajacu;Pecari tajacu;NA;NA;NA;NA;NA;NA;NA;NA
AML93;52;Brazil;espirito_santo;Santa Teresa;Santa Lucia Biological Station;-19,96;-40,54;not_precise;600-800;19.9;550-8,9666750;1868;Montane and Submontane Rainy Forest;yes;NA;Passamani, M., Mendes, S.L. and Chiarello, A.G. (2000). Non-volant mammals of the Estacao Biologica de Santa Lucia and adjacent areas of Santa Teresa, Espirito Santo, Brazil. Bol. Mus. Biol. Mello Leitao 11, 201-214.;2000;Article;March;1998;February;1990;11;Interior;120;kilometers;line_transect;Rodentia;Hydrochoerus;Hydrochoerus hydrochaeris;Hydrochoerus hydrochaeris;NA;NA;NA;NA;NA;NA;NA;NA
AML93;52;Brazil;espirito_santo;Santa Teresa;Santa Lucia Biological Station;-19,96;-40,54;not_precise;600-800;19.9;550-8,9666750;1868;Montane and Submontane Rainy Forest;yes;NA;Passamani, M., Mendes, S.L. and Chiarello, A.G. (2000). Non-volant mammals of the Estacao Biologica de Santa Lucia and adjacent areas of Santa Teresa, Espirito Santo, Brazil. Bol. Mus. Biol. Mello Leitao 11, 201-214.;2000;Article;March;1998;February;1990;11;Interior;120;kilometers;line_transect;Rodentia;Cuniculus;Cuniculus paca;Cuniculus paca;NA;NA;NA;NA;NA;NA;NA;NA
AML93;52;Brazil;espirito_santo;Santa Teresa;Santa Lucia Biological Station;-19,96;-40,54;not_precise;600-800;19.9;550-8,9666750;1868;Montane and Submontane Rainy Forest;yes;NA;Passamani, M., Mendes, S.L. and Chiarello, A.G. (2000). Non-volant mammals of the Estacao Biologica de Santa Lucia and adjacent areas of Santa Teresa, Espirito Santo, Brazil. Bol. Mus. Biol. Mello Leitao 11, 201-214.;2000;Article;March;1998;February;1990;11;Interior;120;kilometers;line_transect;Rodentia;Dasyprocta;Dasyprocta leporina;Dasyprocta leporina;NA;NA;NA;NA;NA;NA;NA;NA
AML93;52;Brazil;espirito_santo;Santa Teresa;Santa Lucia Biological Station;-19,96;-40,54;not_precise;600-800;19.9;550-8,9666750;1868;Montane and Submontane Rainy Forest;yes;NA;Passamani, M., Mendes, S.L. and Chiarello, A.G. (2000). Non-volant mammals of the Estacao Biologica de Santa Lucia and adjacent areas of Santa Teresa, Espirito Santo, Brazil. Bol. Mus. Biol. Mello Leitao 11, 201-214.;2000;Article;March;1998;February;1990;11;Interior;120;kilometers;line_transect;Lagomorpha;Sylvilagus;Sylvilagus brasiliensis;Sylvilagus brasiliensis;NA;NA;NA;NA;NA;NA;NA;NA
AML93;52;Brazil;espirito_santo;Santa Teresa;Santa Lucia Biological Station;-19,96;-40,54;not_precise;600-800;19.9;550-8,9666750;1868;Montane and Submontane Rainy Forest;yes;NA;Passamani, M., Mendes, S.L. and Chiarello, A.G. (2000). Non-volant mammals of the Estacao Biologica de Santa Lucia and adjacent areas of Santa Teresa, Espirito Santo, Brazil. Bol. Mus. Biol. Mello Leitao 11, 201-214.;2000;Article;March;1998;February;1990;11;Interior;120;kilometers;line_transect;Pilosa;Tamandua;Tamandua tetradactyla;Tamandua tetradactyla;NA;NA;NA;NA;NA;NA;NA;MBML collection
AML93;52;Brazil;espirito_santo;Santa Teresa;Santa Lucia Biological Station;-19,96;-40,54;not_precise;600-800;19.9;550-8,9666750;1868;Montane and Submontane Rainy Forest;yes;NA;Passamani, M., Mendes, S.L. and Chiarello, A.G. (2000). Non-volant mammals of the Estacao Biologica de Santa Lucia and adjacent areas of Santa Teresa, Espirito Santo, Brazil. Bol. Mus. Biol. Mello Leitao 11, 201-214.;2000;Article;March;1998;February;1990;11;Interior;21982;camera_days;live_trap;Didelphimorphia;Didelphis;Didelphis aurita;Didelphis aurita;NA;NA;NA;NA;NA;NA;NA;NA
AML93;52;Brazil;espirito_santo;Santa Teresa;Santa Lucia Biological Station;-19,96;-40,54;not_precise;600-800;19.9;550-8,9666750;1868;Montane and Submontane Rainy Forest;yes;NA;Passamani, M., Mendes, S.L. and Chiarello, A.G. (2000). Non-volant mammals of the Estacao Biologica de Santa Lucia and adjacent areas of Santa Teresa, Espirito Santo, Brazil. Bol. Mus. Biol. Mello Leitao 11, 201-214.;2000;Article;March;1998;February;1990;11;Interior;21982;camera_days;live_trap;Lagomorpha;Sylvilagus;Sylvilagus brasiliensis;Sylvilagus brasiliensis;NA;NA;NA;NA;NA;NA;NA;NA
AML94;53;Brazil;minas_gerais;Claudio/Carmopolis de Minas/Itaguara;Mata do Cedro Ecological Station;-20,44;-44,61;not_precise;1563;20;900;NA;Semideciduous forest;yes;Farms/pastures/villages;Penido, G. and Zanzini, A.C.S. (2012). Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8, 712-717.;2012;Article;June;2008;February;2009;9;Interior;1600;camera_days;sand_plot;Didelphimorphia;Didelphis;Didelphis albiventris;Didelphis albiventris;NA;NA;NA;NA;NA;NA;NA;NA
AML94;53;Brazil;minas_gerais;Claudio/Carmopolis de Minas/Itaguara;Mata do Cedro Ecological Station;-20,44;-44,61;not_precise;1563;20;900;NA;Semideciduous forest;yes;Farms/pastures/villages;Penido, G. and Zanzini, A.C.S. (2012). Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8, 712-717.;2012;Article;June;2008;February;2009;9;Interior;1600;camera_days;sand_plot;Cingulata;Dasypus;Dasypus novemcinctus;Dasypus novemcinctus;NA;NA;NA;NA;NA;NA;NA;NA
AML94;53;Brazil;minas_gerais;Claudio/Carmopolis de Minas/Itaguara;Mata do Cedro Ecological Station;-20,44;-44,61;not_precise;1563;20;900;NA;Semideciduous forest;yes;Farms/pastures/villages;Penido, G. and Zanzini, A.C.S. (2012). Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8, 712-717.;2012;Article;June;2008;February;2009;9;Interior;1600;camera_days;sand_plot;Cingulata;Euphractus;Euphractus sexcinctus;Euphractus sexcinctus;NA;NA;NA;NA;NA;NA;NA;NA
AML94;53;Brazil;minas_gerais;Claudio/Carmopolis de Minas/Itaguara;Mata do Cedro Ecological Station;-20,44;-44,61;not_precise;1563;20;900;NA;Semideciduous forest;yes;Farms/pastures/villages;Penido, G. and Zanzini, A.C.S. (2012). Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8, 712-717.;2012;Article;June;2008;February;2009;9;Interior;1600;camera_days;sand_plot;Carnivora;Leopardus;Leopardus tigrinus;Leopardus tigrinus;NA;NA;NA;NA;NA;NA;NA;NA
AML94;53;Brazil;minas_gerais;Claudio/Carmopolis de Minas/Itaguara;Mata do Cedro Ecological Station;-20,44;-44,61;not_precise;1563;20;900;NA;Semideciduous forest;yes;Farms/pastures/villages;Penido, G. and Zanzini, A.C.S. (2012). Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8, 712-717.;2012;Article;June;2008;February;2009;9;Interior;1600;camera_days;sand_plot;Carnivora;Puma;Puma concolor;Puma concolor;NA;NA;NA;NA;NA;NA;NA;NA
AML94;53;Brazil;minas_gerais;Claudio/Carmopolis de Minas/Itaguara;Mata do Cedro Ecological Station;-20,44;-44,61;not_precise;1563;20;900;NA;Semideciduous forest;yes;Farms/pastures/villages;Penido, G. and Zanzini, A.C.S. (2012). Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8, 712-717.;2012;Article;June;2008;February;2009;9;Interior;1600;camera_days;sand_plot;Carnivora;Cerdocyon;Cerdocyon thous;Cerdocyon thous;NA;NA;NA;NA;NA;NA;NA;NA
AML94;53;Brazil;minas_gerais;Claudio/Carmopolis de Minas/Itaguara;Mata do Cedro Ecological Station;-20,44;-44,61;not_precise;1563;20;900;NA;Semideciduous forest;yes;Farms/pastures/villages;Penido, G. and Zanzini, A.C.S. (2012). Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8, 712-717.;2012;Article;June;2008;February;2009;9;Interior;1600;camera_days;sand_plot;Carnivora;Eira;Eira barbara;Eira barbara;NA;NA;NA;NA;NA;NA;NA;NA
AML94;53;Brazil;minas_gerais;Claudio/Carmopolis de Minas/Itaguara;Mata do Cedro Ecological Station;-20,44;-44,61;not_precise;1563;20;900;NA;Semideciduous forest;yes;Farms/pastures/villages;Penido, G. and Zanzini, A.C.S. (2012). Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8, 712-717.;2012;Article;June;2008;February;2009;9;Interior;1600;camera_days;sand_plot;Carnivora;Conepatus;Conepatus semistriatus;Conepatus semistriatus;NA;NA;NA;NA;NA;NA;NA;NA
AML94;53;Brazil;minas_gerais;Claudio/Carmopolis de Minas/Itaguara;Mata do Cedro Ecological Station;-20,44;-44,61;not_precise;1563;20;900;NA;Semideciduous forest;yes;Farms/pastures/villages;Penido, G. and Zanzini, A.C.S. (2012). Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8, 712-717.;2012;Article;June;2008;February;2009;9;Interior;1600;camera_days;sand_plot;Carnivora;Procyon;Procyon cancrivorus;Procyon cancrivorus;NA;NA;NA;NA;NA;NA;NA;NA
AML94;53;Brazil;minas_gerais;Claudio/Carmopolis de Minas/Itaguara;Mata do Cedro Ecological Station;-20,44;-44,61;not_precise;1563;20;900;NA;Semideciduous forest;yes;Farms/pastures/villages;Penido, G. and Zanzini, A.C.S. (2012). Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8, 712-717.;2012;Article;June;2008;February;2009;9;Interior;1600;camera_days;sand_plot;Artiodactyla;Pecari;Pecari tajacu;Pecari tajacu;NA;NA;NA;NA;NA;NA;NA;NA
AML94;53;Brazil;minas_gerais;Claudio/Carmopolis de Minas/Itaguara;Mata do Cedro Ecological Station;-20,44;-44,61;not_precise;1563;20;900;NA;Semideciduous forest;yes;Farms/pastures/villages;Penido, G. and Zanzini, A.C.S. (2012). Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8, 712-717.;2012;Article;June;2008;February;2009;9;Interior;1600;camera_days;sand_plot;Rodentia;Cuniculus;Cuniculus paca;Cuniculus paca;NA;NA;NA;NA;NA;NA;NA;NA
AML94;53;Brazil;minas_gerais;Claudio/Carmopolis de Minas/Itaguara;Mata do Cedro Ecological Station;-20,44;-44,61;not_precise;1563;20;900;NA;Semideciduous forest;yes;Farms/pastures/villages;Penido, G. and Zanzini, A.C.S. (2012). Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8, 712-717.;2012;Article;June;2008;February;2009;9;Interior;1600;camera_days;sand_plot;Artiodactyla;Mazama;Mazama americana;Mazama americana;NA;NA;NA;NA;NA;NA;NA;NA
AML94;53;Brazil;minas_gerais;Claudio/Carmopolis de Minas/Itaguara;Mata do Cedro Ecological Station;-20,44;-44,61;not_precise;1563;20;900;NA;Semideciduous forest;yes;Farms/pastures/villages;Penido, G. and Zanzini, A.C.S. (2012). Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8, 712-717.;2012;Article;June;2008;February;2009;9;Interior;1600;camera_days;sand_plot;Rodentia;Dasyprocta;Dasyprocta sp.;Dasyprocta sp.;NA;NA;NA;NA;NA;NA;NA;NA
AML94;53;Brazil;minas_gerais;Claudio/Carmopolis de Minas/Itaguara;Mata do Cedro Ecological Station;-20,44;-44,61;not_precise;1563;20;900;NA;Semideciduous forest;yes;Farms/pastures/villages;Penido, G. and Zanzini, A.C.S. (2012). Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8, 712-717.;2012;Article;June;2008;February;2009;9;Interior;NA;NA;mixed_method;Pilosa;Tamandua;Tamandua tetradactyla;Tamandua tetradactyla;NA;NA;NA;NA;NA;NA;NA;NA
AML94;53;Brazil;minas_gerais;Claudio/Carmopolis de Minas/Itaguara;Mata do Cedro Ecological Station;-20,44;-44,61;not_precise;1563;20;900;NA;Semideciduous forest;yes;Farms/pastures/villages;Penido, G. and Zanzini, A.C.S. (2012). Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8, 712-717.;2012;Article;June;2008;February;2009;9;Interior;NA;NA;mixed_method;Cingulata;Dasypus;Dasypus novemcinctus;Dasypus novemcinctus;NA;NA;NA;NA;NA;NA;NA;NA
AML94;53;Brazil;minas_gerais;Claudio/Carmopolis de Minas/Itaguara;Mata do Cedro Ecological Station;-20,44;-44,61;not_precise;1563;20;900;NA;Semideciduous forest;yes;Farms/pastures/villages;Penido, G. and Zanzini, A.C.S. (2012). Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8, 712-717.;2012;Article;June;2008;February;2009;9;Interior;NA;NA;mixed_method;Primates;Sapajus;Sapajus sp.;Sapajus libidinosus;NA;NA;NA;NA;NA;NA;NA;NA
AML94;53;Brazil;minas_gerais;Claudio/Carmopolis de Minas/Itaguara;Mata do Cedro Ecological Station;-20,44;-44,61;not_precise;1563;20;900;NA;Semideciduous forest;yes;Farms/pastures/villages;Penido, G. and Zanzini, A.C.S. (2012). Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8, 712-717.;2012;Article;June;2008;February;2009;9;Interior;NA;NA;mixed_method;Primates;Callicebus;Callicebus nigrifrons;Callicebus nigrifrons;NA;NA;NA;NA;NA;NA;NA;NA
AML94;53;Brazil;minas_gerais;Claudio/Carmopolis de Minas/Itaguara;Mata do Cedro Ecological Station;-20,44;-44,61;not_precise;1563;20;900;NA;Semideciduous forest;yes;Farms/pastures/villages;Penido, G. and Zanzini, A.C.S. (2012). Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8, 712-717.;2012;Article;June;2008;February;2009;9;Interior;NA;NA;cam_trap;Primates;Callithrix;Callithrix penicillata;Callithrix penicillata;NA;NA;NA;NA;NA;NA;NA;NA
AML94;53;Brazil;minas_gerais;Claudio/Carmopolis de Minas/Itaguara;Mata do Cedro Ecological Station;-20,44;-44,61;not_precise;1563;20;900;NA;Semideciduous forest;yes;Farms/pastures/villages;Penido, G. and Zanzini, A.C.S. (2012). Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8, 712-717.;2012;Article;June;2008;February;2009;9;Interior;NA;NA;mixed_method;Lagomorpha;Sylvilagus;Sylvilagus brasiliensis;Sylvilagus brasiliensis;NA;NA;NA;NA;NA;NA;NA;NA
AML94;53;Brazil;minas_gerais;Claudio/Carmopolis de Minas/Itaguara;Mata do Cedro Ecological Station;-20,44;-44,61;not_precise;1563;20;900;NA;Semideciduous forest;yes;Farms/pastures/villages;Penido, G. and Zanzini, A.C.S. (2012). Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8, 712-717.;2012;Article;June;2008;February;2009;9;Interior;NA;NA;mixed_method;Carnivora;Leopardus;Leopardus tigrinus;Leopardus tigrinus;NA;NA;NA;NA;NA;NA;NA;NA
AML94;53;Brazil;minas_gerais;Claudio/Carmopolis de Minas/Itaguara;Mata do Cedro Ecological Station;-20,44;-44,61;not_precise;1563;20;900;NA;Semideciduous forest;yes;Farms/pastures/villages;Penido, G. and Zanzini, A.C.S. (2012). Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8, 712-717.;2012;Article;June;2008;February;2009;9;Interior;NA;NA;mixed_method;Carnivora;Puma;Puma concolor;Puma concolor;NA;NA;NA;NA;NA;NA;NA;NA
AML94;53;Brazil;minas_gerais;Claudio/Carmopolis de Minas/Itaguara;Mata do Cedro Ecological Station;-20,44;-44,61;not_precise;1563;20;900;NA;Semideciduous forest;yes;Farms/pastures/villages;Penido, G. and Zanzini, A.C.S. (2012). Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8, 712-717.;2012;Article;June;2008;February;2009;9;Interior;NA;NA;mixed_method;Carnivora;Lontra;Lontra longicaudis;Lontra longicaudis;NA;NA;NA;NA;NA;NA;NA;NA
AML94;53;Brazil;minas_gerais;Claudio/Carmopolis de Minas/Itaguara;Mata do Cedro Ecological Station;-20,44;-44,61;not_precise;1563;20;900;NA;Semideciduous forest;yes;Farms/pastures/villages;Penido, G. and Zanzini, A.C.S. (2012). Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8, 712-717.;2012;Article;June;2008;February;2009;9;Interior;NA;NA;mixed_method;Carnivora;Conepatus;Conepatus semistriatus;Conepatus semistriatus;NA;NA;NA;NA;NA;NA;NA;NA
