ID;Country;State ;Municipality;Study_location;Species;Latitude;Longitude;Precision;Reserve_Area;Altitude;Altitude1km;Annual_mean_temperature;Annual_rainfall;Olsong200r;Olsoneconame;ribeirovegtype;BSRs;uc;protectedtype;ID;Year_start;Year_finish ;Duration;Season;Method;Strata_sampling ;Nights;hours_per_night;number_of_mistnets;effort_straube_bianconi;Sampling_habitat;community;Authors;Type;References;Voucher_Specimens
bat3234;Brazil;RIO DE JANEIRO;MANGARATIBA;Rio das Pedras corrected and updated after paper;Macrophyllum.macrophyllum;-22,992819;-44,095044;Not-Precise;12;155;NA;NA;NA;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;NA;bat1190;2009;NA;1 intensive year and two days after during 4  more years;both;mist nets;U;17;12;up to 13;83437;Forest trails and surroundings;all;Esberard;Article;Esbérard, C. E. L. 2009. Capture sequence and relative abundance of bats during surveys. Zoologia 26:103–108.;Coleção Projeto Morcegos Urbanos, RIOZOO, (PMU), Rio de Janeiro, RJ, Brazil, and Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3235;Brazil;RIO DE JANEIRO;MANGARATIBA;Rio das Pedras corrected and updated after paper;Micronycteris.megalotis;-22,992819;-44,095044;Not-Precise;12;155;NA;NA;NA;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;NA;bat1190;2009;NA;1 intensive year and two days after during 4  more years;both;mist nets;U;17;12;up to 13;83437;Forest trails and surroundings;all;Esberard;Article;Esbérard, C. E. L. 2009. Capture sequence and relative abundance of bats during surveys. Zoologia 26:103–108.;Coleção Projeto Morcegos Urbanos, RIOZOO, (PMU), Rio de Janeiro, RJ, Brazil, and Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3236;Brazil;RIO DE JANEIRO;MANGARATIBA;Rio das Pedras corrected and updated after paper;Phyllostomus.hastatus;-22,992819;-44,095044;Not-Precise;12;155;NA;NA;NA;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;NA;bat1190;2009;NA;1 intensive year and two days after during 4  more years;both;mist nets;U;17;12;up to 13;83437;Forest trails and surroundings;all;Esberard;Article;Esbérard, C. E. L. 2009. Capture sequence and relative abundance of bats during surveys. Zoologia 26:103–108.;Coleção Projeto Morcegos Urbanos, RIOZOO, (PMU), Rio de Janeiro, RJ, Brazil, and Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3237;Brazil;RIO DE JANEIRO;MANGARATIBA;Rio das Pedras corrected and updated after paper;Platyrrhinus.lineatus;-22,992819;-44,095044;Not-Precise;12;155;NA;NA;NA;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;NA;bat1190;2009;NA;1 intensive year and two days after during 4  more years;both;mist nets;U;17;12;up to 13;83437;Forest trails and surroundings;all;Esberard;Article;Esbérard, C. E. L. 2009. Capture sequence and relative abundance of bats during surveys. Zoologia 26:103–108.;Coleção Projeto Morcegos Urbanos, RIOZOO, (PMU), Rio de Janeiro, RJ, Brazil, and Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3238;Brazil;RIO DE JANEIRO;MANGARATIBA;Rio das Pedras corrected and updated after paper;Platyrrhinus.recifinus;-22,992819;-44,095044;Not-Precise;12;155;NA;NA;NA;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;NA;bat1190;2009;NA;1 intensive year and two days after during 4  more years;both;mist nets;U;17;12;up to 13;83437;Forest trails and surroundings;all;Esberard;Article;Esbérard, C. E. L. 2009. Capture sequence and relative abundance of bats during surveys. Zoologia 26:103–108.;Coleção Projeto Morcegos Urbanos, RIOZOO, (PMU), Rio de Janeiro, RJ, Brazil, and Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3239;Brazil;RIO DE JANEIRO;MANGARATIBA;Rio das Pedras corrected and updated after paper;Pygoderma.bilabiatum;-22,992819;-44,095044;Not-Precise;12;155;NA;NA;NA;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;NA;bat1190;2009;NA;1 intensive year and two days after during 4  more years;both;mist nets;U;17;12;up to 13;83437;Forest trails and surroundings;all;Esberard;Article;Esbérard, C. E. L. 2009. Capture sequence and relative abundance of bats during surveys. Zoologia 26:103–108.;Coleção Projeto Morcegos Urbanos, RIOZOO, (PMU), Rio de Janeiro, RJ, Brazil, and Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3240;Brazil;RIO DE JANEIRO;MANGARATIBA;Rio das Pedras corrected and updated after paper;Sturnira.lilium;-22,992819;-44,095044;Not-Precise;12;155;NA;NA;NA;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;NA;bat1190;2009;NA;1 intensive year and two days after during 4  more years;both;mist nets;U;17;12;up to 13;83437;Forest trails and surroundings;all;Esberard;Article;Esbérard, C. E. L. 2009. Capture sequence and relative abundance of bats during surveys. Zoologia 26:103–108.;Coleção Projeto Morcegos Urbanos, RIOZOO, (PMU), Rio de Janeiro, RJ, Brazil, and Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3241;Brazil;RIO DE JANEIRO;MANGARATIBA;Rio das Pedras corrected and updated after paper;Trachops.cirrhosus;-22,992819;-44,095044;Not-Precise;12;155;NA;NA;NA;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;NA;bat1190;2009;NA;1 intensive year and two days after during 4  more years;both;mist nets;U;17;12;up to 13;83437;Forest trails and surroundings;all;Esberard;Article;Esbérard, C. E. L. 2009. Capture sequence and relative abundance of bats during surveys. Zoologia 26:103–108.;Coleção Projeto Morcegos Urbanos, RIOZOO, (PMU), Rio de Janeiro, RJ, Brazil, and Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3242;Brazil;RIO DE JANEIRO;MANGARATIBA;Rio das Pedras corrected and updated after paper;Vampyressa.pusilla;-22,992819;-44,095044;Not-Precise;12;155;NA;NA;NA;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;NA;bat1190;2009;NA;1 intensive year and two days after during 4  more years;both;mist nets;U;17;12;up to 13;83437;Forest trails and surroundings;all;Esberard;Article;Esbérard, C. E. L. 2009. Capture sequence and relative abundance of bats during surveys. Zoologia 26:103–108.;Coleção Projeto Morcegos Urbanos, RIOZOO, (PMU), Rio de Janeiro, RJ, Brazil, and Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3243;Brazil;RIO DE JANEIRO;MANGARATIBA;Rio das Pedras corrected and updated after paper;Myotis.nigricans;-22,992819;-44,095044;Not-Precise;12;155;NA;NA;NA;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;NA;bat1190;2009;NA;1 intensive year and two days after during 4  more years;both;mist nets;U;17;12;up to 13;83437;Forest trails and surroundings;all;Esberard;Article;Esbérard, C. E. L. 2009. Capture sequence and relative abundance of bats during surveys. Zoologia 26:103–108.;Coleção Projeto Morcegos Urbanos, RIOZOO, (PMU), Rio de Janeiro, RJ, Brazil, and Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3244;Brazil;RIO DE JANEIRO;MANGARATIBA;Rio das Pedras corrected and updated after paper;Myotis.riparius;-22,992819;-44,095044;Not-Precise;12;155;NA;NA;NA;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;NA;bat1190;2009;NA;1 intensive year and two days after during 4  more years;both;mist nets;U;17;12;up to 13;83437;Forest trails and surroundings;all;Esberard;Article;Esbérard, C. E. L. 2009. Capture sequence and relative abundance of bats during surveys. Zoologia 26:103–108.;Coleção Projeto Morcegos Urbanos, RIOZOO, (PMU), Rio de Janeiro, RJ, Brazil, and Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3245;Brazil;RIO DE JANEIRO;MANGARATIBA;Rio das Pedras corrected and updated after paper;Molossus.molossus;-22,992819;-44,095044;Not-Precise;12;155;NA;NA;NA;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;NA;bat1190;2009;NA;1 intensive year and two days after during 4  more years;both;mist nets;U;17;12;up to 13;83437;Forest trails and surroundings;all;Esberard;Article;Esbérard, C. E. L. 2009. Capture sequence and relative abundance of bats during surveys. Zoologia 26:103–108.;Coleção Projeto Morcegos Urbanos, RIOZOO, (PMU), Rio de Janeiro, RJ, Brazil, and Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3246;Brazil;RIO DE JANEIRO;MANGARATIBA;Rio das Pedras corrected and updated after paper;Noctilio.leporinus;-22,992819;-44,095044;Not-Precise;12;155;NA;NA;NA;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;NA;bat1190;2009;NA;1 intensive year and two days after during 4  more years;both;mist nets;U;17;12;up to 13;83437;Forest trails and surroundings;all;Esberard;Article;Esbérard, C. E. L. 2009. Capture sequence and relative abundance of bats during surveys. Zoologia 26:103–108.;Coleção Projeto Morcegos Urbanos, RIOZOO, (PMU), Rio de Janeiro, RJ, Brazil, and Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3247;Brazil;RIO DE JANEIRO;MANGARATIBA;Rio das Pedras corrected and updated after paper;Lonchophylla.peracchii;-22,992819;-44,095044;Not-Precise;12;155;NA;NA;NA;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;NA;bat1190;2009;NA;1 intensive year and two days after during 4  more years;both;mist nets;U;17;12;up to 13;83437;Forest trails and surroundings;all;Esberard;Article;Esbérard, C. E. L. 2009. Capture sequence and relative abundance of bats during surveys. Zoologia 26:103–108.;Coleção Projeto Morcegos Urbanos, RIOZOO, (PMU), Rio de Janeiro, RJ, Brazil, and Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3248;Brazil;RIO DE JANEIRO;MANGARATIBA;Rio das Pedras corrected and updated after paper;Molossus.rufus;-22,992819;-44,095044;Not-Precise;12;155;NA;NA;NA;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;NA;bat1190;2009;NA;1 intensive year and two days after during 4  more years;both;mist nets;U;17;12;up to 13;83437;Forest trails and surroundings;all;Esberard;Article;Esbérard, C. E. L. 2009. Capture sequence and relative abundance of bats during surveys. Zoologia 26:103–108.;Coleção Projeto Morcegos Urbanos, RIOZOO, (PMU), Rio de Janeiro, RJ, Brazil, and Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3249;Brazil;RIO DE JANEIRO;MANGARATIBA;Rio das Pedras corrected and updated after paper;Thyroptera.tricolor;-22,992819;-44,095044;Not-Precise;12;155;NA;NA;NA;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;NA;bat1190;2009;NA;1 intensive year and two days after during 4  more years;both;mist nets;U;17;12;up to 13;83437;Forest trails and surroundings;all;Esberard;Article;Esbérard, C. E. L. 2009. Capture sequence and relative abundance of bats during surveys. Zoologia 26:103–108.;Coleção Projeto Morcegos Urbanos, RIOZOO, (PMU), Rio de Janeiro, RJ, Brazil, and Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3250;Brazil;RIO DE JANEIRO;MANGARATIBA;Rio das Pedras corrected and updated after paper;Saccopteryx.leptura;-22,992819;-44,095044;Not-Precise;12;155;NA;NA;NA;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;NA;bat1190;2009;NA;1 intensive year and two days after during 4  more years;both;mist nets;U;17;12;up to 13;83437;Forest trails and surroundings;all;Esberard;Article;Esbérard, C. E. L. 2009. Capture sequence and relative abundance of bats during surveys. Zoologia 26:103–108.;Coleção Projeto Morcegos Urbanos, RIOZOO, (PMU), Rio de Janeiro, RJ, Brazil, and Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3251;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Anoura.caudifer;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3252;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Anoura.geoffroyi;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3253;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Artibeus.cinereus;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3254;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Artibeus.fimbriatus;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3255;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Artibeus.lituratus;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3256;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Artibeus.obscurus;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3257;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Artibeus.planirostris;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3258;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Carollia.perspicillata;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3259;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Chiroderma.doriae;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3260;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Chiroderma.villosum;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3261;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Glossophaga.soricina;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3262;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Micronycteris.megalotis;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3263;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Mimon.bennettii;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3264;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Platyrrhinus.lineatus;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3265;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Platyrrhinus.recifinus;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3266;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Sturnira.lilium;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3267;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Tonatia.bidens;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3268;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Vampyressa.pusilla;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3269;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Myotis.nigricans;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3270;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Myotis.riparius;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3271;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Eptesicus.brasiliensis;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3272;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Eptesicus.furinalis;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat3273;Brazil;RIO DE JANEIRO;RIO DE JANEIRO;RT Reserva dos Trapicheiros corrected and updated after paper;Molossus.molossus;-22,93816631;-43,22428929;Not-Precise;1;285;298;21,5;1525;Atlantic Forests;Serra do Mar coastal forests;NA;Serra do Mar;Y;Park;bat1191;2003;NA;6 years;both;mist nets;U;30;12;11;30318;Secondary forest;all;Esberard;Article;Esbérard, C. E. L. 2003. Diversidade de morcegos em área de Mata Atlântica regenerada no sudeste do Brasil. Rev. Bras. Zoociencias 5:189–204.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
